source_transaction_id,transaction_ts,warehouse_code,sku_code,transaction_type,quantity,unit_cost,source_system
TX-00000516,2025-12-18T00:00:00+00:00,WH-HAM,MECH-2001,SALE,35,7.25,DEMO
TX-00000517,2025-12-19T00:00:00+00:00,WH-HAM,MECH-2001,SALE,31,7.25,DEMO
TX-00000518,2025-12-20T00:00:00+00:00,WH-HAM,MECH-2001,SALE,25,7.25,DEMO
TX-00000519,2025-12-21T00:00:00+00:00,WH-HAM,MECH-2001,SALE,22,7.25,DEMO
TX-00000520,2025-12-22T00:00:00+00:00,WH-HAM,MECH-2001,SALE,27,7.25,DEMO
TX-00000521,2025-12-23T00:00:00+00:00,WH-HAM,MECH-2001,SALE,39,7.25,DEMO
TX-00000522,2025-12-24T00:00:00+00:00,WH-HAM,MECH-2001,SALE,36,7.25,DEMO
TX-00000523,2025-12-25T00:00:00+00:00,WH-HAM,MECH-2001,SALE,33,7.25,DEMO
TX-00000524,2025-12-26T00:00:00+00:00,WH-HAM,MECH-2001,SALE,38,7.25,DEMO
TX-00000525,2025-12-27T00:00:00+00:00,WH-HAM,MECH-2001,SALE,19,7.25,DEMO
TX-00000526,2025-12-28T00:00:00+00:00,WH-HAM,MECH-2001,SALE,25,7.25,DEMO
TX-00000527,2025-12-29T00:00:00+00:00,WH-HAM,MECH-2001,SALE,20,7.25,DEMO
TX-00000528,2025-12-30T00:00:00+00:00,WH-HAM,MECH-2001,SALE,39,7.25,DEMO
TX-00000529,2025-12-31T00:00:00+00:00,WH-HAM,MECH-2001,SALE,30,7.25,DEMO
TX-00000530,2026-01-01T00:00:00+00:00,WH-HAM,MECH-2001,SALE,28,7.25,DEMO
TX-00000531,2026-01-02T00:00:00+00:00,WH-HAM,MECH-2001,SALE,27,7.25,DEMO
TX-00000532,2026-01-03T00:00:00+00:00,WH-HAM,MECH-2001,SALE,28,7.25,DEMO
TX-00000533,2026-01-04T00:00:00+00:00,WH-HAM,MECH-2001,SALE,20,7.25,DEMO
TX-00000534,2026-01-05T00:00:00+00:00,WH-HAM,MECH-2001,SALE,46,7.25,DEMO
TX-00000535,2026-01-06T00:00:00+00:00,WH-HAM,MECH-2001,SALE,35,7.25,DEMO
TX-00000536,2026-01-07T00:00:00+00:00,WH-HAM,MECH-2001,SALE,33,7.25,DEMO
TX-00000537,2026-01-08T00:00:00+00:00,WH-HAM,MECH-2001,SALE,32,7.25,DEMO
TX-00000538,2026-01-09T00:00:00+00:00,WH-HAM,MECH-2001,SALE,27,7.25,DEMO
TX-00000539,2026-01-10T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000540,2026-01-11T00:00:00+00:00,WH-HAM,MECH-2001,SALE,26,7.25,DEMO
TX-00000541,2026-01-12T00:00:00+00:00,WH-HAM,MECH-2001,SALE,43,7.25,DEMO
TX-00000542,2026-01-13T00:00:00+00:00,WH-HAM,MECH-2001,SALE,26,7.25,DEMO
TX-00000543,2026-01-14T00:00:00+00:00,WH-HAM,MECH-2001,SALE,24,7.25,DEMO
TX-00000544,2026-01-15T00:00:00+00:00,WH-HAM,MECH-2001,SALE,23,7.25,DEMO
TX-00000545,2026-01-16T00:00:00+00:00,WH-HAM,MECH-2001,SALE,39,7.25,DEMO
TX-00000546,2026-01-17T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000547,2026-01-17T12:00:00+00:00,WH-HAM,MECH-2001,RECEIPT,1200,6.1625,DEMO
TX-00000548,2026-01-18T00:00:00+00:00,WH-HAM,MECH-2001,SALE,32,7.25,DEMO
TX-00000549,2026-01-19T00:00:00+00:00,WH-HAM,MECH-2001,SALE,34,7.25,DEMO
TX-00000550,2026-01-20T00:00:00+00:00,WH-HAM,MECH-2001,SALE,32,7.25,DEMO
TX-00000551,2026-01-21T00:00:00+00:00,WH-HAM,MECH-2001,SALE,33,7.25,DEMO
TX-00000552,2026-01-22T00:00:00+00:00,WH-HAM,MECH-2001,SALE,39,7.25,DEMO
TX-00000553,2026-01-23T00:00:00+00:00,WH-HAM,MECH-2001,SALE,27,7.25,DEMO
TX-00000554,2026-01-24T00:00:00+00:00,WH-HAM,MECH-2001,SALE,31,7.25,DEMO
TX-00000555,2026-01-25T00:00:00+00:00,WH-HAM,MECH-2001,SALE,28,7.25,DEMO
TX-00000556,2026-01-26T00:00:00+00:00,WH-HAM,MECH-2001,SALE,24,7.25,DEMO
TX-00000557,2026-01-27T00:00:00+00:00,WH-HAM,MECH-2001,SALE,30,7.25,DEMO
TX-00000558,2026-01-28T00:00:00+00:00,WH-HAM,MECH-2001,SALE,30,7.25,DEMO
TX-00000559,2026-01-29T00:00:00+00:00,WH-HAM,MECH-2001,SALE,30,7.25,DEMO
TX-00000560,2026-01-30T00:00:00+00:00,WH-HAM,MECH-2001,SALE,36,7.25,DEMO
TX-00000561,2026-01-31T00:00:00+00:00,WH-HAM,MECH-2001,SALE,27,7.25,DEMO
TX-00000562,2026-02-01T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000563,2026-02-02T00:00:00+00:00,WH-HAM,MECH-2001,SALE,37,7.25,DEMO
TX-00000564,2026-02-03T00:00:00+00:00,WH-HAM,MECH-2001,SALE,33,7.25,DEMO
TX-00000565,2026-02-04T00:00:00+00:00,WH-HAM,MECH-2001,SALE,25,7.25,DEMO
TX-00000566,2026-02-05T00:00:00+00:00,WH-HAM,MECH-2001,SALE,33,7.25,DEMO
TX-00000567,2026-02-06T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000568,2026-02-07T00:00:00+00:00,WH-HAM,MECH-2001,SALE,27,7.25,DEMO
TX-00000569,2026-02-08T00:00:00+00:00,WH-HAM,MECH-2001,SALE,25,7.25,DEMO
TX-00000570,2026-02-09T00:00:00+00:00,WH-HAM,MECH-2001,SALE,34,7.25,DEMO
TX-00000571,2026-02-10T00:00:00+00:00,WH-HAM,MECH-2001,SALE,36,7.25,DEMO
TX-00000572,2026-02-11T00:00:00+00:00,WH-HAM,MECH-2001,SALE,24,7.25,DEMO
TX-00000573,2026-02-12T00:00:00+00:00,WH-HAM,MECH-2001,SALE,34,7.25,DEMO
TX-00000574,2026-02-13T00:00:00+00:00,WH-HAM,MECH-2001,SALE,35,7.25,DEMO
TX-00000575,2026-02-14T00:00:00+00:00,WH-HAM,MECH-2001,SALE,40,7.25,DEMO
TX-00000576,2026-02-15T00:00:00+00:00,WH-HAM,MECH-2001,SALE,21,7.25,DEMO
TX-00000577,2026-02-16T00:00:00+00:00,WH-HAM,MECH-2001,SALE,26,7.25,DEMO
TX-00000578,2026-02-17T00:00:00+00:00,WH-HAM,MECH-2001,SALE,34,7.25,DEMO
TX-00000579,2026-02-18T00:00:00+00:00,WH-HAM,MECH-2001,SALE,39,7.25,DEMO
TX-00000580,2026-02-19T00:00:00+00:00,WH-HAM,MECH-2001,SALE,36,7.25,DEMO
TX-00000581,2026-02-20T00:00:00+00:00,WH-HAM,MECH-2001,SALE,47,7.25,DEMO
TX-00000582,2026-02-21T00:00:00+00:00,WH-HAM,MECH-2001,SALE,28,7.25,DEMO
TX-00000583,2026-02-22T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000584,2026-02-23T00:00:00+00:00,WH-HAM,MECH-2001,SALE,40,7.25,DEMO
TX-00000585,2026-02-24T00:00:00+00:00,WH-HAM,MECH-2001,SALE,45,7.25,DEMO
TX-00000586,2026-02-24T12:00:00+00:00,WH-HAM,MECH-2001,RECEIPT,1200,6.1625,DEMO
TX-00000587,2026-02-25T00:00:00+00:00,WH-HAM,MECH-2001,SALE,31,7.25,DEMO
TX-00000588,2026-02-26T00:00:00+00:00,WH-HAM,MECH-2001,SALE,31,7.25,DEMO
TX-00000589,2026-02-27T00:00:00+00:00,WH-HAM,MECH-2001,SALE,36,7.25,DEMO
TX-00000590,2026-02-28T00:00:00+00:00,WH-HAM,MECH-2001,SALE,22,7.25,DEMO
TX-00000591,2026-03-01T00:00:00+00:00,WH-HAM,MECH-2001,SALE,32,7.25,DEMO
TX-00000592,2026-03-02T00:00:00+00:00,WH-HAM,MECH-2001,SALE,41,7.25,DEMO
TX-00000593,2026-03-03T00:00:00+00:00,WH-HAM,MECH-2001,SALE,32,7.25,DEMO
TX-00000594,2026-03-04T00:00:00+00:00,WH-HAM,MECH-2001,SALE,37,7.25,DEMO
TX-00000595,2026-03-05T00:00:00+00:00,WH-HAM,MECH-2001,SALE,38,7.25,DEMO
TX-00000596,2026-03-06T00:00:00+00:00,WH-HAM,MECH-2001,SALE,40,7.25,DEMO
TX-00000597,2026-03-07T00:00:00+00:00,WH-HAM,MECH-2001,SALE,24,7.25,DEMO
TX-00000598,2026-03-08T00:00:00+00:00,WH-HAM,MECH-2001,SALE,26,7.25,DEMO
TX-00000599,2026-03-09T00:00:00+00:00,WH-HAM,MECH-2001,SALE,41,7.25,DEMO
TX-00000600,2026-03-10T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000601,2026-03-11T00:00:00+00:00,WH-HAM,MECH-2001,SALE,32,7.25,DEMO
TX-00000602,2026-03-12T00:00:00+00:00,WH-HAM,MECH-2001,SALE,23,7.25,DEMO
TX-00000603,2026-03-13T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000604,2026-03-14T00:00:00+00:00,WH-HAM,MECH-2001,SALE,26,7.25,DEMO
TX-00000605,2026-03-15T00:00:00+00:00,WH-HAM,MECH-2001,SALE,35,7.25,DEMO
TX-00000606,2026-03-16T00:00:00+00:00,WH-HAM,MECH-2001,SALE,30,7.25,DEMO
TX-00000607,2026-03-17T00:00:00+00:00,WH-HAM,MECH-2001,SALE,37,7.25,DEMO
TX-00000608,2026-03-18T00:00:00+00:00,WH-HAM,MECH-2001,SALE,30,7.25,DEMO
TX-00000609,2026-03-19T00:00:00+00:00,WH-HAM,MECH-2001,SALE,40,7.25,DEMO
TX-00000610,2026-03-20T00:00:00+00:00,WH-HAM,MECH-2001,SALE,50,7.25,DEMO
TX-00000611,2026-03-21T00:00:00+00:00,WH-HAM,MECH-2001,SALE,24,7.25,DEMO
TX-00000612,2026-03-22T00:00:00+00:00,WH-HAM,MECH-2001,SALE,25,7.25,DEMO
TX-00000613,2026-03-23T00:00:00+00:00,WH-HAM,MECH-2001,SALE,22,7.25,DEMO
TX-00000614,2026-03-24T00:00:00+00:00,WH-HAM,MECH-2001,SALE,40,7.25,DEMO
TX-00000615,2026-03-25T00:00:00+00:00,WH-HAM,MECH-2001,SALE,35,7.25,DEMO
TX-00000616,2026-03-26T00:00:00+00:00,WH-HAM,MECH-2001,SALE,38,7.25,DEMO
TX-00000617,2026-03-27T00:00:00+00:00,WH-HAM,MECH-2001,SALE,42,7.25,DEMO
TX-00000618,2026-03-28T00:00:00+00:00,WH-HAM,MECH-2001,SALE,19,7.25,DEMO
TX-00000619,2026-03-29T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000620,2026-03-30T00:00:00+00:00,WH-HAM,MECH-2001,SALE,21,7.25,DEMO
TX-00000621,2026-03-31T00:00:00+00:00,WH-HAM,MECH-2001,SALE,35,7.25,DEMO
TX-00000622,2026-04-01T00:00:00+00:00,WH-HAM,MECH-2001,SALE,30,7.25,DEMO
TX-00000623,2026-04-02T00:00:00+00:00,WH-HAM,MECH-2001,SALE,47,7.25,DEMO
TX-00000624,2026-04-02T12:00:00+00:00,WH-HAM,MECH-2001,RECEIPT,1200,6.1625,DEMO
TX-00000625,2026-04-03T00:00:00+00:00,WH-HAM,MECH-2001,SALE,47,7.25,DEMO
TX-00000626,2026-04-04T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000627,2026-04-05T00:00:00+00:00,WH-HAM,MECH-2001,SALE,26,7.25,DEMO
TX-00000628,2026-04-06T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000629,2026-04-07T00:00:00+00:00,WH-HAM,MECH-2001,SALE,25,7.25,DEMO
TX-00000630,2026-04-08T00:00:00+00:00,WH-HAM,MECH-2001,SALE,43,7.25,DEMO
TX-00000631,2026-04-09T00:00:00+00:00,WH-HAM,MECH-2001,SALE,36,7.25,DEMO
TX-00000632,2026-04-10T00:00:00+00:00,WH-HAM,MECH-2001,SALE,34,7.25,DEMO
TX-00000633,2026-04-11T00:00:00+00:00,WH-HAM,MECH-2001,SALE,22,7.25,DEMO
TX-00000634,2026-04-12T00:00:00+00:00,WH-HAM,MECH-2001,SALE,22,7.25,DEMO
TX-00000635,2026-04-13T00:00:00+00:00,WH-HAM,MECH-2001,SALE,34,7.25,DEMO
TX-00000636,2026-04-14T00:00:00+00:00,WH-HAM,MECH-2001,SALE,31,7.25,DEMO
TX-00000637,2026-04-15T00:00:00+00:00,WH-HAM,MECH-2001,SALE,47,7.25,DEMO
TX-00000638,2026-04-16T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000639,2026-04-17T00:00:00+00:00,WH-HAM,MECH-2001,SALE,39,7.25,DEMO
TX-00000640,2026-04-18T00:00:00+00:00,WH-HAM,MECH-2001,SALE,17,7.25,DEMO
TX-00000641,2026-04-19T00:00:00+00:00,WH-HAM,MECH-2001,SALE,31,7.25,DEMO
TX-00000642,2026-04-20T00:00:00+00:00,WH-HAM,MECH-2001,SALE,33,7.25,DEMO
TX-00000643,2026-04-21T00:00:00+00:00,WH-HAM,MECH-2001,SALE,36,7.25,DEMO
TX-00000644,2026-04-22T00:00:00+00:00,WH-HAM,MECH-2001,SALE,35,7.25,DEMO
TX-00000645,2026-04-23T00:00:00+00:00,WH-HAM,MECH-2001,SALE,38,7.25,DEMO
TX-00000646,2026-04-24T00:00:00+00:00,WH-HAM,MECH-2001,SALE,44,7.25,DEMO
TX-00000647,2026-04-25T00:00:00+00:00,WH-HAM,MECH-2001,SALE,20,7.25,DEMO
TX-00000648,2026-04-26T00:00:00+00:00,WH-HAM,MECH-2001,SALE,30,7.25,DEMO
TX-00000649,2026-04-27T00:00:00+00:00,WH-HAM,MECH-2001,SALE,31,7.25,DEMO
TX-00000650,2026-04-28T00:00:00+00:00,WH-HAM,MECH-2001,SALE,34,7.25,DEMO
TX-00000651,2026-04-29T00:00:00+00:00,WH-HAM,MECH-2001,SALE,36,7.25,DEMO
TX-00000652,2026-04-30T00:00:00+00:00,WH-HAM,MECH-2001,SALE,33,7.25,DEMO
TX-00000653,2026-05-01T00:00:00+00:00,WH-HAM,MECH-2001,SALE,27,7.25,DEMO
TX-00000654,2026-05-02T00:00:00+00:00,WH-HAM,MECH-2001,SALE,22,7.25,DEMO
TX-00000655,2026-05-03T00:00:00+00:00,WH-HAM,MECH-2001,SALE,25,7.25,DEMO
TX-00000656,2026-05-04T00:00:00+00:00,WH-HAM,MECH-2001,SALE,33,7.25,DEMO
TX-00000657,2026-05-05T00:00:00+00:00,WH-HAM,MECH-2001,SALE,37,7.25,DEMO
TX-00000658,2026-05-06T00:00:00+00:00,WH-HAM,MECH-2001,SALE,35,7.25,DEMO
TX-00000659,2026-05-07T00:00:00+00:00,WH-HAM,MECH-2001,SALE,34,7.25,DEMO
TX-00000660,2026-05-08T00:00:00+00:00,WH-HAM,MECH-2001,SALE,40,7.25,DEMO
TX-00000661,2026-05-09T00:00:00+00:00,WH-HAM,MECH-2001,SALE,31,7.25,DEMO
TX-00000662,2026-05-09T12:00:00+00:00,WH-HAM,MECH-2001,RECEIPT,1200,6.1625,DEMO
TX-00000663,2026-05-10T00:00:00+00:00,WH-HAM,MECH-2001,SALE,35,7.25,DEMO
TX-00000664,2026-05-11T00:00:00+00:00,WH-HAM,MECH-2001,SALE,36,7.25,DEMO
TX-00000665,2026-05-12T00:00:00+00:00,WH-HAM,MECH-2001,SALE,42,7.25,DEMO
TX-00000666,2026-05-13T00:00:00+00:00,WH-HAM,MECH-2001,SALE,34,7.25,DEMO
TX-00000667,2026-05-14T00:00:00+00:00,WH-HAM,MECH-2001,SALE,30,7.25,DEMO
TX-00000668,2026-05-15T00:00:00+00:00,WH-HAM,MECH-2001,SALE,25,7.25,DEMO
TX-00000669,2026-05-16T00:00:00+00:00,WH-HAM,MECH-2001,SALE,35,7.25,DEMO
TX-00000670,2026-05-17T00:00:00+00:00,WH-HAM,MECH-2001,SALE,26,7.25,DEMO
TX-00000671,2026-05-18T00:00:00+00:00,WH-HAM,MECH-2001,SALE,33,7.25,DEMO
TX-00000672,2026-05-19T00:00:00+00:00,WH-HAM,MECH-2001,SALE,41,7.25,DEMO
TX-00000673,2026-05-20T00:00:00+00:00,WH-HAM,MECH-2001,SALE,28,7.25,DEMO
TX-00000674,2026-05-21T00:00:00+00:00,WH-HAM,MECH-2001,SALE,28,7.25,DEMO
TX-00000675,2026-05-22T00:00:00+00:00,WH-HAM,MECH-2001,SALE,28,7.25,DEMO
TX-00000676,2026-05-23T00:00:00+00:00,WH-HAM,MECH-2001,SALE,22,7.25,DEMO
TX-00000677,2026-05-24T00:00:00+00:00,WH-HAM,MECH-2001,SALE,23,7.25,DEMO
TX-00000678,2026-05-25T00:00:00+00:00,WH-HAM,MECH-2001,SALE,33,7.25,DEMO
TX-00000679,2026-05-26T00:00:00+00:00,WH-HAM,MECH-2001,SALE,41,7.25,DEMO
TX-00000680,2026-05-27T00:00:00+00:00,WH-HAM,MECH-2001,SALE,31,7.25,DEMO
TX-00000681,2026-05-28T00:00:00+00:00,WH-HAM,MECH-2001,SALE,34,7.25,DEMO
TX-00000682,2026-05-29T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000683,2026-05-30T00:00:00+00:00,WH-HAM,MECH-2001,SALE,35,7.25,DEMO
TX-00000684,2026-05-31T00:00:00+00:00,WH-HAM,MECH-2001,SALE,28,7.25,DEMO
TX-00000685,2026-06-01T00:00:00+00:00,WH-HAM,MECH-2001,SALE,27,7.25,DEMO
TX-00000686,2026-06-02T00:00:00+00:00,WH-HAM,MECH-2001,SALE,34,7.25,DEMO
TX-00000687,2026-06-03T00:00:00+00:00,WH-HAM,MECH-2001,SALE,35,7.25,DEMO
TX-00000688,2026-06-04T00:00:00+00:00,WH-HAM,MECH-2001,SALE,44,7.25,DEMO
TX-00000689,2026-06-05T00:00:00+00:00,WH-HAM,MECH-2001,SALE,18,7.25,DEMO
TX-00000690,2026-06-06T00:00:00+00:00,WH-HAM,MECH-2001,SALE,21,7.25,DEMO
TX-00000691,2026-06-07T00:00:00+00:00,WH-HAM,MECH-2001,SALE,20,7.25,DEMO
TX-00000692,2026-06-08T00:00:00+00:00,WH-HAM,MECH-2001,SALE,31,7.25,DEMO
TX-00000693,2026-06-09T00:00:00+00:00,WH-HAM,MECH-2001,SALE,30,7.25,DEMO
TX-00000694,2026-06-10T00:00:00+00:00,WH-HAM,MECH-2001,SALE,43,7.25,DEMO
TX-00000695,2026-06-11T00:00:00+00:00,WH-HAM,MECH-2001,SALE,33,7.25,DEMO
TX-00000696,2026-06-12T00:00:00+00:00,WH-HAM,MECH-2001,SALE,37,7.25,DEMO
TX-00000697,2026-06-13T00:00:00+00:00,WH-HAM,MECH-2001,SALE,23,7.25,DEMO
TX-00000698,2026-06-14T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000699,2026-06-15T00:00:00+00:00,WH-HAM,MECH-2001,SALE,43,7.25,DEMO
TX-00000700,2026-06-16T00:00:00+00:00,WH-HAM,MECH-2001,SALE,23,7.25,DEMO
TX-00000701,2026-06-16T12:00:00+00:00,WH-HAM,MECH-2001,RECEIPT,1200,6.1625,DEMO
TX-00000702,2026-06-17T00:00:00+00:00,WH-HAM,MECH-2001,SALE,38,7.25,DEMO
TX-00000703,2026-06-18T00:00:00+00:00,WH-HAM,MECH-2001,SALE,39,7.25,DEMO
TX-00000704,2026-06-19T00:00:00+00:00,WH-HAM,MECH-2001,SALE,28,7.25,DEMO
TX-00000705,2026-06-20T00:00:00+00:00,WH-HAM,MECH-2001,SALE,20,7.25,DEMO
TX-00000706,2026-06-21T00:00:00+00:00,WH-HAM,MECH-2001,SALE,23,7.25,DEMO
TX-00000707,2026-06-22T00:00:00+00:00,WH-HAM,MECH-2001,SALE,28,7.25,DEMO
TX-00000708,2026-06-23T00:00:00+00:00,WH-HAM,MECH-2001,SALE,30,7.25,DEMO
TX-00000709,2026-06-24T00:00:00+00:00,WH-HAM,MECH-2001,SALE,32,7.25,DEMO
TX-00000710,2026-06-25T00:00:00+00:00,WH-HAM,MECH-2001,SALE,27,7.25,DEMO
TX-00000711,2026-06-26T00:00:00+00:00,WH-HAM,MECH-2001,SALE,25,7.25,DEMO
TX-00000712,2026-06-27T00:00:00+00:00,WH-HAM,MECH-2001,SALE,24,7.25,DEMO
TX-00000713,2026-06-28T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000714,2026-06-29T00:00:00+00:00,WH-HAM,MECH-2001,SALE,24,7.25,DEMO
TX-00000715,2026-06-30T00:00:00+00:00,WH-HAM,MECH-2001,SALE,25,7.25,DEMO
TX-00000716,2026-07-01T00:00:00+00:00,WH-HAM,MECH-2001,SALE,32,7.25,DEMO
TX-00000717,2026-07-02T00:00:00+00:00,WH-HAM,MECH-2001,SALE,41,7.25,DEMO
TX-00000718,2026-07-03T00:00:00+00:00,WH-HAM,MECH-2001,SALE,32,7.25,DEMO
TX-00000719,2026-07-04T00:00:00+00:00,WH-HAM,MECH-2001,SALE,28,7.25,DEMO
TX-00000720,2026-07-05T00:00:00+00:00,WH-HAM,MECH-2001,SALE,23,7.25,DEMO
TX-00000721,2026-07-06T00:00:00+00:00,WH-HAM,MECH-2001,SALE,33,7.25,DEMO
TX-00000722,2026-07-07T00:00:00+00:00,WH-HAM,MECH-2001,SALE,41,7.25,DEMO
TX-00000723,2026-07-08T00:00:00+00:00,WH-HAM,MECH-2001,SALE,25,7.25,DEMO
TX-00000724,2026-07-09T00:00:00+00:00,WH-HAM,MECH-2001,SALE,32,7.25,DEMO
TX-00000725,2026-07-10T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000726,2026-07-11T00:00:00+00:00,WH-HAM,MECH-2001,SALE,22,7.25,DEMO
TX-00000727,2026-07-12T00:00:00+00:00,WH-HAM,MECH-2001,SALE,22,7.25,DEMO
TX-00000728,2026-07-13T00:00:00+00:00,WH-HAM,MECH-2001,SALE,21,7.25,DEMO
TX-00000729,2026-07-14T00:00:00+00:00,WH-HAM,MECH-2001,SALE,27,7.25,DEMO
TX-00000730,2026-07-15T00:00:00+00:00,WH-HAM,MECH-2001,SALE,29,7.25,DEMO
TX-00000731,2026-07-16T00:00:00+00:00,WH-HAM,MECH-2001,SALE,25,7.25,DEMO
TX-00000732,2026-07-17T00:00:00+00:00,WH-HAM,MECH-2001,SALE,19,7.25,DEMO
TX-00000733,2026-07-18T00:00:00+00:00,WH-HAM,MECH-2001,SALE,24,7.25,DEMO
TX-00000734,2026-07-19T00:00:00+00:00,WH-HAM,MECH-2001,SALE,24,7.25,DEMO
TX-00000735,2026-07-20T00:00:00+00:00,WH-HAM,MECH-2001,SALE,41,7.25,DEMO
TX-00000736,2026-07-21T00:00:00+00:00,WH-HAM,MECH-2001,SALE,37,7.25,DEMO
TX-00000737,2026-07-22T00:00:00+00:00,WH-HAM,MECH-2001,SALE,26,7.25,DEMO
TX-00000738,2025-11-25T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000739,2025-11-26T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,8,42.5,DEMO
TX-00000740,2025-11-27T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,13,42.5,DEMO
TX-00000741,2025-11-28T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,12,42.5,DEMO
TX-00000742,2025-11-29T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,14,42.5,DEMO
TX-00000743,2025-11-30T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,11,42.5,DEMO
TX-00000744,2025-12-01T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,20,42.5,DEMO
TX-00000745,2025-12-02T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000746,2025-12-03T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000747,2025-12-04T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000748,2025-12-05T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,10,42.5,DEMO
TX-00000749,2025-12-06T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,8,42.5,DEMO
TX-00000750,2025-12-07T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,13,42.5,DEMO
TX-00000751,2025-12-08T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000752,2025-12-09T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000753,2025-12-10T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000754,2025-12-11T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,13,42.5,DEMO
TX-00000755,2025-12-12T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,20,42.5,DEMO
TX-00000756,2025-12-13T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000757,2025-12-14T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000758,2025-12-15T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,15,42.5,DEMO
TX-00000759,2025-12-16T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,8,42.5,DEMO
TX-00000760,2025-12-17T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000761,2025-12-18T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000762,2025-12-19T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000763,2025-12-20T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,13,42.5,DEMO
TX-00000764,2025-12-21T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,7,42.5,DEMO
TX-00000765,2025-12-22T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,14,42.5,DEMO
TX-00000766,2025-12-23T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,15,42.5,DEMO
TX-00000767,2025-12-24T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,22,42.5,DEMO
TX-00000768,2025-12-25T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000769,2025-12-26T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,10,42.5,DEMO
TX-00000770,2025-12-27T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,7,42.5,DEMO
TX-00000771,2025-12-28T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,10,42.5,DEMO
TX-00000772,2025-12-29T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000773,2025-12-29T12:00:00+00:00,WH-MUC,ELEC-1001,RECEIPT,700,36.125,DEMO
TX-00000774,2025-12-30T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000775,2025-12-31T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,13,42.5,DEMO
TX-00000776,2026-01-01T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
