DateKey,FullDate,ScenarioID,ScenarioName,ScenarioType,ParameterName,BaselineValue,ScenarioValue,ProductID,WarehouseID,BaselineDemand,ScenarioDemand,BaselineRevenue,ScenarioRevenue,BaselineInventory,ScenarioInventory,BaselineStockoutProbability,ScenarioStockoutProbability,BaselineOrderQuantity,ScenarioOrderQuantity,BaselinePurchaseCost,ScenarioPurchaseCost,BaselineTransportationCost,ScenarioTransportationCost,BaselineHoldingCost,ScenarioHoldingCost,BaselineTotalCost,ScenarioTotalCost,BaselineProfit,ScenarioProfit,BaselineRevenueProtected,ScenarioRevenueProtected,RevenueProtected
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_003,SYN_WH_03,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_003,SYN_WH_04,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,1.000000,1.000000,59.000000,59.000000,221.1025,221.1025,190.3982,237.9977,2.3022,2.3022,413.8029,461.4024,116.0289,68.4294,536.2549,536.2549,536.2549
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_003,SYN_WH_05,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_004,SYN_WH_01,67.531391,67.531391,465.1948,465.1948,191.000000,191.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_004,SYN_WH_02,67.531391,67.531391,465.1948,465.1948,73.000000,73.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_004,SYN_WH_03,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_004,SYN_WH_04,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,1.000000,1.000000,69.000000,69.000000,298.0248,298.0248,179.4497,224.3121,2.6924,2.6924,480.1669,525.0293,-14.9721,-59.8345,469.4741,469.4741,469.4741
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_004,SYN_WH_05,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_001,SYN_WH_01,44.697383,44.697383,182.0461,182.0461,60.000000,60.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_001,SYN_WH_02,44.697383,44.697383,182.0461,182.0461,15.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_001,SYN_WH_03,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_001,SYN_WH_04,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,1.000000,0.978947,46.000000,47.936842,96.6414,100.7105,119.7055,119.7055,3.0514,3.1799,219.3983,223.5959,-37.3522,-41.5498,184.6580,192.4331,192.4331
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_001,SYN_WH_05,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_002,SYN_WH_01,61.673725,61.673725,345.4610,345.4610,133.000000,133.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_002,SYN_WH_02,61.673725,61.673725,345.4610,345.4610,51.000000,51.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_002,SYN_WH_03,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_002,SYN_WH_04,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,1.000000,0.978947,63.000000,65.652632,162.6219,169.4691,133.0404,133.0404,3.6874,3.8427,299.3497,306.3522,46.1113,39.1088,349.8042,364.5328,364.5328
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_002,SYN_WH_05,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_003,SYN_WH_01,57.738348,57.738348,529.8318,529.8318,143.000000,143.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_003,SYN_WH_02,57.738348,57.738348,529.8318,529.8318,59.000000,59.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_003,SYN_WH_03,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_003,SYN_WH_04,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,1.000000,0.978947,59.000000,61.484211,221.1025,230.4121,190.3982,190.3982,2.3022,2.3991,413.8029,423.2094,116.0289,106.6224,536.2549,558.8341,558.8341
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_003,SYN_WH_05,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_004,SYN_WH_01,67.531391,67.531391,465.1948,465.1948,191.000000,191.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_004,SYN_WH_02,67.531391,67.531391,465.1948,465.1948,73.000000,73.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_004,SYN_WH_03,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_004,SYN_WH_04,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,1.000000,0.978947,69.000000,71.905263,298.0248,310.5732,179.4497,179.4497,2.6924,2.8058,480.1669,492.8287,-14.9721,-27.6339,469.4741,489.2414,489.2414
20160128,2016-01-28,service_level,Service Level Increase,SERVICE_LEVEL,service_level_target,0.950000,0.990000,SAMPLE_ITEM_004,SYN_WH_05,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_001,SYN_WH_01,44.697383,51.401990,182.0461,198.8853,60.000000,60.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,198.8853,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_001,SYN_WH_02,44.697383,51.401990,182.0461,198.8853,15.000000,15.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,198.8853,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_001,SYN_WH_03,44.697383,51.401990,182.0461,198.8853,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,198.8853,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_001,SYN_WH_04,44.697383,51.401990,182.0461,198.8853,0.000000,0.000000,1.000000,1.000000,46.000000,52.900000,96.6414,111.1376,119.7055,119.7055,3.0514,3.5091,219.3983,234.3522,-37.3522,-35.4669,184.6580,212.3567,212.3567
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_001,SYN_WH_05,44.697383,51.401990,182.0461,198.8853,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,198.8853,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_002,SYN_WH_01,61.673725,70.924784,345.4610,377.4161,133.000000,133.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,377.4161,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_002,SYN_WH_02,61.673725,70.924784,345.4610,377.4161,51.000000,51.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,377.4161,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_002,SYN_WH_03,61.673725,70.924784,345.4610,377.4161,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,377.4161,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_002,SYN_WH_04,61.673725,70.924784,345.4610,377.4161,0.000000,0.000000,1.000000,1.000000,63.000000,72.450000,162.6219,187.0152,133.0404,133.0404,3.6874,4.2405,299.3497,324.2961,46.1113,53.1200,349.8042,402.2748,402.2748
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_002,SYN_WH_05,61.673725,70.924784,345.4610,377.4161,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,377.4161,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_003,SYN_WH_01,57.738348,66.399100,529.8318,578.8413,143.000000,143.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,578.8413,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_003,SYN_WH_02,57.738348,66.399100,529.8318,578.8413,59.000000,59.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,578.8413,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_003,SYN_WH_03,57.738348,66.399100,529.8318,578.8413,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,578.8413,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_003,SYN_WH_04,57.738348,66.399100,529.8318,578.8413,0.000000,0.000000,1.000000,1.000000,59.000000,67.850000,221.1025,254.2679,190.3982,190.3982,2.3022,2.6475,413.8029,447.3136,116.0289,131.5277,536.2549,616.6931,616.6931
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_003,SYN_WH_05,57.738348,66.399100,529.8318,578.8413,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,578.8413,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_004,SYN_WH_01,67.531391,77.661100,465.1948,508.2253,191.000000,191.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,508.2253,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_004,SYN_WH_02,67.531391,77.661100,465.1948,508.2253,73.000000,73.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,508.2253,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_004,SYN_WH_03,67.531391,77.661100,465.1948,508.2253,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,508.2253,0.0000,0.0000,0.0000
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_004,SYN_WH_04,67.531391,77.661100,465.1948,508.2253,0.000000,0.000000,1.000000,1.000000,69.000000,79.350000,298.0248,342.7285,179.4497,179.4497,2.6924,3.0963,480.1669,525.2745,-14.9721,-17.0491,469.4741,539.8952,539.8952
20160128,2016-01-28,promotion,Promotion Uplift 15 Percent,PROMOTION_UPLIFT,demand_multiplier,1.000000,1.150000,SAMPLE_ITEM_004,SYN_WH_05,67.531391,77.661100,465.1948,508.2253,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,508.2253,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_001,SYN_WH_01,44.697383,44.697383,182.0461,182.0461,60.000000,10.000000,0.000000,0.833333,0.000000,50.000000,0.0000,102.7083,0.0000,0.0000,0.0000,0.0000,0.0000,102.7083,182.0461,79.3377,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_001,SYN_WH_02,44.697383,44.697383,182.0461,182.0461,15.000000,0.000000,0.000000,1.000000,0.000000,50.000000,0.0000,102.7083,0.0000,0.0000,0.0000,0.0000,0.0000,102.7083,182.0461,79.3377,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_001,SYN_WH_03,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,0.000000,1.000000,0.000000,50.000000,0.0000,102.7083,0.0000,0.0000,0.0000,0.0000,0.0000,102.7083,182.0461,79.3377,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_001,SYN_WH_04,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,1.000000,1.000000,46.000000,96.000000,96.6414,199.3497,119.7055,119.7055,3.0514,3.0514,219.3983,322.1066,-37.3522,-140.0606,184.6580,385.3732,385.3732
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_001,SYN_WH_05,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,0.000000,1.000000,0.000000,50.000000,0.0000,102.7083,0.0000,0.0000,0.0000,0.0000,0.0000,102.7083,182.0461,79.3377,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_002,SYN_WH_01,61.673725,61.673725,345.4610,345.4610,133.000000,83.000000,0.000000,0.375940,0.000000,50.000000,0.0000,132.4450,0.0000,0.0000,0.0000,0.0000,0.0000,132.4450,345.4610,213.0160,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_002,SYN_WH_02,61.673725,61.673725,345.4610,345.4610,51.000000,1.000000,0.000000,0.980392,0.000000,50.000000,0.0000,132.4450,0.0000,0.0000,0.0000,0.0000,0.0000,132.4450,345.4610,213.0160,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_002,SYN_WH_03,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,0.000000,1.000000,0.000000,50.000000,0.0000,132.4450,0.0000,0.0000,0.0000,0.0000,0.0000,132.4450,345.4610,213.0160,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_002,SYN_WH_04,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,1.000000,1.000000,63.000000,113.000000,162.6219,295.0669,133.0404,133.0404,3.6874,3.6874,299.3497,431.7947,46.1113,-86.3337,349.8042,627.4266,627.4266
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_002,SYN_WH_05,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,0.000000,1.000000,0.000000,50.000000,0.0000,132.4450,0.0000,0.0000,0.0000,0.0000,0.0000,132.4450,345.4610,213.0160,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_003,SYN_WH_01,57.738348,57.738348,529.8318,529.8318,143.000000,93.000000,0.000000,0.349650,0.000000,50.000000,0.0000,177.2917,0.0000,0.0000,0.0000,0.0000,0.0000,177.2917,529.8318,352.5402,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_003,SYN_WH_02,57.738348,57.738348,529.8318,529.8318,59.000000,9.000000,0.000000,0.847458,0.000000,50.000000,0.0000,177.2917,0.0000,0.0000,0.0000,0.0000,0.0000,177.2917,529.8318,352.5402,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_003,SYN_WH_03,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,0.000000,1.000000,0.000000,50.000000,0.0000,177.2917,0.0000,0.0000,0.0000,0.0000,0.0000,177.2917,529.8318,352.5402,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_003,SYN_WH_04,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,1.000000,1.000000,59.000000,109.000000,221.1025,398.3942,190.3982,190.3982,2.3022,2.3022,413.8029,591.0946,116.0289,-61.2627,536.2549,990.7082,990.7082
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_003,SYN_WH_05,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,0.000000,1.000000,0.000000,50.000000,0.0000,177.2917,0.0000,0.0000,0.0000,0.0000,0.0000,177.2917,529.8318,352.5402,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_004,SYN_WH_01,67.531391,67.531391,465.1948,465.1948,191.000000,141.000000,0.000000,0.261780,0.000000,50.000000,0.0000,227.3550,0.0000,0.0000,0.0000,0.0000,0.0000,227.3550,465.1948,237.8398,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_004,SYN_WH_02,67.531391,67.531391,465.1948,465.1948,73.000000,23.000000,0.000000,0.684932,0.000000,50.000000,0.0000,227.3550,0.0000,0.0000,0.0000,0.0000,0.0000,227.3550,465.1948,237.8398,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_004,SYN_WH_03,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,0.000000,1.000000,0.000000,50.000000,0.0000,227.3550,0.0000,0.0000,0.0000,0.0000,0.0000,227.3550,465.1948,237.8398,0.0000,0.0000,0.0000
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_004,SYN_WH_04,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,1.000000,1.000000,69.000000,119.000000,298.0248,525.3798,179.4497,179.4497,2.6924,2.6924,480.1669,707.5219,-14.9721,-242.3271,469.4741,809.6727,809.6727
20160128,2016-01-28,stock_loss,Unexpected Stock Loss,STOCK_LOSS,lost_units,0.000000,50.000000,SAMPLE_ITEM_004,SYN_WH_05,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,0.000000,1.000000,0.000000,50.000000,0.0000,227.3550,0.0000,0.0000,0.0000,0.0000,0.0000,227.3550,465.1948,237.8398,0.0000,0.0000,0.0000
