ForecastID,TargetDate,ProductID,StoreID,ModelName,FeatureName,FeatureValue,ShapValue,AbsoluteImpact,Direction,ContributionRank,ExplanationText
5D4540FE-6FCB-59ED-8CBF-796C051E8E2B,2016-03-11,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,11,0.76925224,0.76925224,POSITIVE,1,Day of month (11) increased the forecast by 0.769 units relative to the model baseline.
5D4540FE-6FCB-59ED-8CBF-796C051E8E2B,2016-03-11,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,33.088763075842635,-0.70802122,0.70802122,NEGATIVE,2,Days of supply (33.088763075842635) decreased the forecast by 0.708 units relative to the model baseline.
5D4540FE-6FCB-59ED-8CBF-796C051E8E2B,2016-03-11,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.40743506,0.40743506,POSITIVE,3,Current stock (188.0) increased the forecast by 0.407 units relative to the model baseline.
5D4540FE-6FCB-59ED-8CBF-796C051E8E2B,2016-03-11,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,5.681687150682722,0.20586343,0.20586343,POSITIVE,4,The recent seven-day demand average (5.681687150682722) increased the forecast by 0.206 units relative to the model baseline.
5D4540FE-6FCB-59ED-8CBF-796C051E8E2B,2016-03-11,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,price_change_percentage,0.0,0.17246696,0.17246696,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.172 units relative to the model baseline.
3921E490-39CB-5E23-8AFE-2EBB3B9667AF,2016-03-12,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,12,0.77095646,0.77095646,POSITIVE,1,Day of month (12) increased the forecast by 0.771 units relative to the model baseline.
3921E490-39CB-5E23-8AFE-2EBB3B9667AF,2016-03-12,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,32.93021524748324,-0.73862249,0.73862249,NEGATIVE,2,Days of supply (32.93021524748324) decreased the forecast by 0.739 units relative to the model baseline.
3921E490-39CB-5E23-8AFE-2EBB3B9667AF,2016-03-12,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.40058818,0.40058818,POSITIVE,3,Current stock (188.0) increased the forecast by 0.401 units relative to the model baseline.
3921E490-39CB-5E23-8AFE-2EBB3B9667AF,2016-03-12,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,5.709042549133301,0.24312688,0.24312688,POSITIVE,4,The recent seven-day demand average (5.709042549133301) increased the forecast by 0.243 units relative to the model baseline.
3921E490-39CB-5E23-8AFE-2EBB3B9667AF,2016-03-12,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,price_change_percentage,0.0,0.17272489,0.17272489,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.173 units relative to the model baseline.
675A2375-E1AF-57C6-BB94-0D7FC3321B9F,2016-03-13,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,13,0.64462709,0.64462709,POSITIVE,1,Day of month (13) increased the forecast by 0.645 units relative to the model baseline.
675A2375-E1AF-57C6-BB94-0D7FC3321B9F,2016-03-13,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,32.457296456261155,-0.58865911,0.58865911,NEGATIVE,2,Days of supply (32.457296456261155) decreased the forecast by 0.589 units relative to the model baseline.
675A2375-E1AF-57C6-BB94-0D7FC3321B9F,2016-03-13,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.46672836,0.46672836,POSITIVE,3,Current stock (188.0) increased the forecast by 0.467 units relative to the model baseline.
675A2375-E1AF-57C6-BB94-0D7FC3321B9F,2016-03-13,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_week,6,0.40860939,0.40860939,POSITIVE,4,The day of week (6) increased the forecast by 0.409 units relative to the model baseline.
675A2375-E1AF-57C6-BB94-0D7FC3321B9F,2016-03-13,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,5.792226110185895,0.31933257,0.31933257,POSITIVE,5,The recent seven-day demand average (5.792226110185895) increased the forecast by 0.319 units relative to the model baseline.
9D557988-9EE5-5DE9-ACD1-E042DF736003,2016-03-14,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,14,0.75420761,0.75420761,POSITIVE,1,Day of month (14) increased the forecast by 0.754 units relative to the model baseline.
9D557988-9EE5-5DE9-ACD1-E042DF736003,2016-03-14,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,32.66988715902558,-0.68278676,0.68278676,NEGATIVE,2,Days of supply (32.66988715902558) decreased the forecast by 0.683 units relative to the model baseline.
9D557988-9EE5-5DE9-ACD1-E042DF736003,2016-03-14,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.38205022,0.38205022,POSITIVE,3,Current stock (188.0) increased the forecast by 0.382 units relative to the model baseline.
9D557988-9EE5-5DE9-ACD1-E042DF736003,2016-03-14,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,5.754534721374512,0.28162655,0.28162655,POSITIVE,4,The recent seven-day demand average (5.754534721374512) increased the forecast by 0.282 units relative to the model baseline.
9D557988-9EE5-5DE9-ACD1-E042DF736003,2016-03-14,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_1,6.427201747894287,-0.19237897,0.19237897,NEGATIVE,5,Yesterday's demand (6.427201747894287) decreased the forecast by 0.192 units relative to the model baseline.
7227D80E-EAC4-540D-8CE0-7A60B6BB0B5F,2016-03-15,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,32.82842958345995,-0.77411193,0.77411193,NEGATIVE,1,Days of supply (32.82842958345995) decreased the forecast by 0.774 units relative to the model baseline.
7227D80E-EAC4-540D-8CE0-7A60B6BB0B5F,2016-03-15,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,15,0.72871405,0.72871405,POSITIVE,2,Day of month (15) increased the forecast by 0.729 units relative to the model baseline.
7227D80E-EAC4-540D-8CE0-7A60B6BB0B5F,2016-03-15,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.38185424,0.38185424,POSITIVE,3,Current stock (188.0) increased the forecast by 0.382 units relative to the model baseline.
7227D80E-EAC4-540D-8CE0-7A60B6BB0B5F,2016-03-15,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,5.726743630000523,0.31837219,0.31837219,POSITIVE,4,The recent seven-day demand average (5.726743630000523) increased the forecast by 0.318 units relative to the model baseline.
7227D80E-EAC4-540D-8CE0-7A60B6BB0B5F,2016-03-15,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.237738132476807,0.24366607,0.24366607,POSITIVE,5,Demand fourteen days ago (5.237738132476807) increased the forecast by 0.244 units relative to the model baseline.
BD9720F7-89BA-5D02-BFDD-2D02DADAE4B5,2016-03-16,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,32.59618462226325,-0.81084102,0.81084102,NEGATIVE,1,Days of supply (32.59618462226325) decreased the forecast by 0.811 units relative to the model baseline.
BD9720F7-89BA-5D02-BFDD-2D02DADAE4B5,2016-03-16,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.38875160,0.38875160,POSITIVE,2,Current stock (188.0) increased the forecast by 0.389 units relative to the model baseline.
BD9720F7-89BA-5D02-BFDD-2D02DADAE4B5,2016-03-16,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,5.7675461769104,0.34092677,0.34092677,POSITIVE,3,The recent seven-day demand average (5.7675461769104) increased the forecast by 0.341 units relative to the model baseline.
BD9720F7-89BA-5D02-BFDD-2D02DADAE4B5,2016-03-16,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.243709564208984,0.26965714,0.26965714,POSITIVE,4,Demand fourteen days ago (5.243709564208984) increased the forecast by 0.270 units relative to the model baseline.
BD9720F7-89BA-5D02-BFDD-2D02DADAE4B5,2016-03-16,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,price_change_percentage,0.0,0.23153540,0.23153540,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.232 units relative to the model baseline.
E5DAFD6F-6DA6-504A-8D20-0890D092D2C6,2016-03-17,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,32.76739035784704,-0.73875397,0.73875397,NEGATIVE,1,Days of supply (32.76739035784704) decreased the forecast by 0.739 units relative to the model baseline.
E5DAFD6F-6DA6-504A-8D20-0890D092D2C6,2016-03-17,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.41983593,0.41983593,POSITIVE,2,Current stock (188.0) increased the forecast by 0.420 units relative to the model baseline.
E5DAFD6F-6DA6-504A-8D20-0890D092D2C6,2016-03-17,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,5.737411430903843,0.28434387,0.28434387,POSITIVE,3,The recent seven-day demand average (5.737411430903843) increased the forecast by 0.284 units relative to the model baseline.
E5DAFD6F-6DA6-504A-8D20-0890D092D2C6,2016-03-17,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.201607704162598,0.26659527,0.26659527,POSITIVE,4,Demand fourteen days ago (5.201607704162598) increased the forecast by 0.267 units relative to the model baseline.
E5DAFD6F-6DA6-504A-8D20-0890D092D2C6,2016-03-17,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,price_change_percentage,0.0,0.23906073,0.23906073,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.239 units relative to the model baseline.
3B749A35-B4D0-5120-A880-5212CC5A9FED,2016-03-18,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,33.066399284136374,-0.76116902,0.76116902,NEGATIVE,1,Days of supply (33.066399284136374) decreased the forecast by 0.761 units relative to the model baseline.
3B749A35-B4D0-5120-A880-5212CC5A9FED,2016-03-18,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.41983593,0.41983593,POSITIVE,2,Current stock (188.0) increased the forecast by 0.420 units relative to the model baseline.
3B749A35-B4D0-5120-A880-5212CC5A9FED,2016-03-18,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.414034843444824,0.26790234,0.26790234,POSITIVE,3,Demand fourteen days ago (5.414034843444824) increased the forecast by 0.268 units relative to the model baseline.
3B749A35-B4D0-5120-A880-5212CC5A9FED,2016-03-18,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,price_change_percentage,0.0,0.23636581,0.23636581,POSITIVE,4,Price change percentage (0.0) increased the forecast by 0.236 units relative to the model baseline.
3B749A35-B4D0-5120-A880-5212CC5A9FED,2016-03-18,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,5.685529845101493,0.19017166,0.19017166,POSITIVE,5,The recent seven-day demand average (5.685529845101493) increased the forecast by 0.190 units relative to the model baseline.
14A422E6-A671-5EB3-A7C9-758C5B3D962D,2016-03-19,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,33.48094245074422,-0.79498887,0.79498887,NEGATIVE,1,Days of supply (33.48094245074422) decreased the forecast by 0.795 units relative to the model baseline.
14A422E6-A671-5EB3-A7C9-758C5B3D962D,2016-03-19,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.41298905,0.41298905,POSITIVE,2,Current stock (188.0) increased the forecast by 0.413 units relative to the model baseline.
14A422E6-A671-5EB3-A7C9-758C5B3D962D,2016-03-19,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.041884422302246,0.26017371,0.26017371,POSITIVE,3,Demand fourteen days ago (5.041884422302246) increased the forecast by 0.260 units relative to the model baseline.
14A422E6-A671-5EB3-A7C9-758C5B3D962D,2016-03-19,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,5.615134647914341,0.24224937,0.24224937,POSITIVE,4,The recent seven-day demand average (5.615134647914341) increased the forecast by 0.242 units relative to the model baseline.
14A422E6-A671-5EB3-A7C9-758C5B3D962D,2016-03-19,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,price_change_percentage,0.0,0.24018711,0.24018711,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.240 units relative to the model baseline.
5FD46AFE-FDB1-5F95-92DC-09C2E81107E5,2016-03-20,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,34.1153699786498,-0.56086421,0.56086421,NEGATIVE,1,Days of supply (34.1153699786498) decreased the forecast by 0.561 units relative to the model baseline.
5FD46AFE-FDB1-5F95-92DC-09C2E81107E5,2016-03-20,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.48741457,0.48741457,POSITIVE,2,Current stock (188.0) increased the forecast by 0.487 units relative to the model baseline.
5FD46AFE-FDB1-5F95-92DC-09C2E81107E5,2016-03-20,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_week,6,0.41665012,0.41665012,POSITIVE,3,The day of week (6) increased the forecast by 0.417 units relative to the model baseline.
5FD46AFE-FDB1-5F95-92DC-09C2E81107E5,2016-03-20,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,6.691041469573975,0.28642672,0.28642672,POSITIVE,4,Demand fourteen days ago (6.691041469573975) increased the forecast by 0.286 units relative to the model baseline.
5FD46AFE-FDB1-5F95-92DC-09C2E81107E5,2016-03-20,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,price_change_percentage,0.0,0.23868993,0.23868993,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.239 units relative to the model baseline.
E0951328-B75A-5F53-AED1-6006BE67CE86,2016-03-21,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,34.95881626851148,-0.78754157,0.78754157,NEGATIVE,1,Days of supply (34.95881626851148) decreased the forecast by 0.788 units relative to the model baseline.
E0951328-B75A-5F53-AED1-6006BE67CE86,2016-03-21,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.41885778,0.41885778,POSITIVE,2,Current stock (188.0) increased the forecast by 0.419 units relative to the model baseline.
E0951328-B75A-5F53-AED1-6006BE67CE86,2016-03-21,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,21,-0.40918565,0.40918565,NEGATIVE,3,Day of month (21) decreased the forecast by 0.409 units relative to the model baseline.
E0951328-B75A-5F53-AED1-6006BE67CE86,2016-03-21,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.8456034660339355,0.28495127,0.28495127,POSITIVE,4,Demand fourteen days ago (5.8456034660339355) increased the forecast by 0.285 units relative to the model baseline.
E0951328-B75A-5F53-AED1-6006BE67CE86,2016-03-21,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,price_change_percentage,0.0,0.25760362,0.25760362,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.258 units relative to the model baseline.
1DE60AD4-95DC-549E-AA52-AE424B640079,2016-03-22,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,35.81392815532887,-0.86261618,0.86261618,NEGATIVE,1,Days of supply (35.81392815532887) decreased the forecast by 0.863 units relative to the model baseline.
1DE60AD4-95DC-549E-AA52-AE424B640079,2016-03-22,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.42745778,0.42745778,POSITIVE,2,Current stock (188.0) increased the forecast by 0.427 units relative to the model baseline.
1DE60AD4-95DC-549E-AA52-AE424B640079,2016-03-22,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,22,-0.41862905,0.41862905,NEGATIVE,3,Day of month (22) decreased the forecast by 0.419 units relative to the model baseline.
1DE60AD4-95DC-549E-AA52-AE424B640079,2016-03-22,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.648462772369385,0.26794067,0.26794067,POSITIVE,4,Demand fourteen days ago (5.648462772369385) increased the forecast by 0.268 units relative to the model baseline.
1DE60AD4-95DC-549E-AA52-AE424B640079,2016-03-22,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,price_change_percentage,0.0,0.25798601,0.25798601,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.258 units relative to the model baseline.
6A836D9F-2B90-5B5C-B02C-614DD96847CD,2016-03-23,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,37.09546895010659,-0.87010568,0.87010568,NEGATIVE,1,Days of supply (37.09546895010659) decreased the forecast by 0.870 units relative to the model baseline.
6A836D9F-2B90-5B5C-B02C-614DD96847CD,2016-03-23,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.43495148,0.43495148,POSITIVE,2,Current stock (188.0) increased the forecast by 0.435 units relative to the model baseline.
6A836D9F-2B90-5B5C-B02C-614DD96847CD,2016-03-23,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,23,-0.40899676,0.40899676,NEGATIVE,3,Day of month (23) decreased the forecast by 0.409 units relative to the model baseline.
6A836D9F-2B90-5B5C-B02C-614DD96847CD,2016-03-23,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.5932416915893555,0.26728442,0.26728442,POSITIVE,4,Demand fourteen days ago (5.5932416915893555) increased the forecast by 0.267 units relative to the model baseline.
6A836D9F-2B90-5B5C-B02C-614DD96847CD,2016-03-23,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,price_change_percentage,0.0,0.24161239,0.24161239,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.242 units relative to the model baseline.
9ACEEBF6-8CDF-5A4E-A9E8-078398C6DDE4,2016-03-24,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,37.88542829501092,-0.91683215,0.91683215,NEGATIVE,1,Days of supply (37.88542829501092) decreased the forecast by 0.917 units relative to the model baseline.
9ACEEBF6-8CDF-5A4E-A9E8-078398C6DDE4,2016-03-24,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.48551789,0.48551789,POSITIVE,2,Current stock (188.0) increased the forecast by 0.486 units relative to the model baseline.
9ACEEBF6-8CDF-5A4E-A9E8-078398C6DDE4,2016-03-24,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.9623300688607355,-0.45679724,0.45679724,NEGATIVE,3,The recent seven-day demand average (4.9623300688607355) decreased the forecast by 0.457 units relative to the model baseline.
9ACEEBF6-8CDF-5A4E-A9E8-078398C6DDE4,2016-03-24,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,24,-0.38760084,0.38760084,NEGATIVE,4,Day of month (24) decreased the forecast by 0.388 units relative to the model baseline.
9ACEEBF6-8CDF-5A4E-A9E8-078398C6DDE4,2016-03-24,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.537541389465332,0.25881279,0.25881279,POSITIVE,5,Demand fourteen days ago (5.537541389465332) increased the forecast by 0.259 units relative to the model baseline.
75AE635D-9A1A-598C-B6C8-3BAB5F58DAE1,2016-03-25,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,39.22484692997453,-0.88795394,0.88795394,NEGATIVE,1,Days of supply (39.22484692997453) decreased the forecast by 0.888 units relative to the model baseline.
75AE635D-9A1A-598C-B6C8-3BAB5F58DAE1,2016-03-25,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,25,-0.45372847,0.45372847,NEGATIVE,2,Day of month (25) decreased the forecast by 0.454 units relative to the model baseline.
75AE635D-9A1A-598C-B6C8-3BAB5F58DAE1,2016-03-25,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.41437760,0.41437760,POSITIVE,3,Current stock (188.0) increased the forecast by 0.414 units relative to the model baseline.
75AE635D-9A1A-598C-B6C8-3BAB5F58DAE1,2016-03-25,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.7928803988865445,-0.40326089,0.40326089,NEGATIVE,4,The recent seven-day demand average (4.7928803988865445) decreased the forecast by 0.403 units relative to the model baseline.
75AE635D-9A1A-598C-B6C8-3BAB5F58DAE1,2016-03-25,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.605522632598877,0.25337836,0.25337836,POSITIVE,5,Demand fourteen days ago (5.605522632598877) increased the forecast by 0.253 units relative to the model baseline.
DD3BCB11-7F1E-577D-B323-A992C13E26B2,2016-03-26,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,39.93087236590053,-0.91514128,0.91514128,NEGATIVE,1,Days of supply (39.93087236590053) decreased the forecast by 0.915 units relative to the model baseline.
DD3BCB11-7F1E-577D-B323-A992C13E26B2,2016-03-26,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.708136558532715,-0.52531785,0.52531785,NEGATIVE,2,The recent seven-day demand average (4.708136558532715) decreased the forecast by 0.525 units relative to the model baseline.
DD3BCB11-7F1E-577D-B323-A992C13E26B2,2016-03-26,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.43970135,0.43970135,POSITIVE,3,Current stock (188.0) increased the forecast by 0.440 units relative to the model baseline.
DD3BCB11-7F1E-577D-B323-A992C13E26B2,2016-03-26,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,26,-0.38489473,0.38489473,NEGATIVE,4,Day of month (26) decreased the forecast by 0.385 units relative to the model baseline.
DD3BCB11-7F1E-577D-B323-A992C13E26B2,2016-03-26,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.62416934967041,0.25659177,0.25659177,POSITIVE,5,Demand fourteen days ago (5.62416934967041) increased the forecast by 0.257 units relative to the model baseline.
189F90AB-5E69-5B54-BB79-03973EFA9211,2016-03-27,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,40.920068146834765,-0.68221062,0.68221062,NEGATIVE,1,Days of supply (40.920068146834765) decreased the forecast by 0.682 units relative to the model baseline.
189F90AB-5E69-5B54-BB79-03973EFA9211,2016-03-27,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.51964462,0.51964462,POSITIVE,2,Current stock (188.0) increased the forecast by 0.520 units relative to the model baseline.
189F90AB-5E69-5B54-BB79-03973EFA9211,2016-03-27,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_week,6,0.49439061,0.49439061,POSITIVE,3,The day of week (6) increased the forecast by 0.494 units relative to the model baseline.
189F90AB-5E69-5B54-BB79-03973EFA9211,2016-03-27,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.594322749546596,-0.44435790,0.44435790,NEGATIVE,4,The recent seven-day demand average (4.594322749546596) decreased the forecast by 0.444 units relative to the model baseline.
189F90AB-5E69-5B54-BB79-03973EFA9211,2016-03-27,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,27,-0.36906412,0.36906412,NEGATIVE,5,Day of month (27) decreased the forecast by 0.369 units relative to the model baseline.
E362D783-78C6-5B15-9573-87CE22AB51B3,2016-03-28,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,41.700318164799945,-0.89117777,0.89117777,NEGATIVE,1,Days of supply (41.700318164799945) decreased the forecast by 0.891 units relative to the model baseline.
E362D783-78C6-5B15-9573-87CE22AB51B3,2016-03-28,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.49010280,0.49010280,POSITIVE,2,Current stock (188.0) increased the forecast by 0.490 units relative to the model baseline.
E362D783-78C6-5B15-9573-87CE22AB51B3,2016-03-28,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,28,-0.38136908,0.38136908,NEGATIVE,3,Day of month (28) decreased the forecast by 0.381 units relative to the model baseline.
E362D783-78C6-5B15-9573-87CE22AB51B3,2016-03-28,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.508358887263706,-0.37814301,0.37814301,NEGATIVE,4,The recent seven-day demand average (4.508358887263706) decreased the forecast by 0.378 units relative to the model baseline.
E362D783-78C6-5B15-9573-87CE22AB51B3,2016-03-28,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.651065826416016,0.27060509,0.27060509,POSITIVE,5,Demand fourteen days ago (5.651065826416016) increased the forecast by 0.271 units relative to the model baseline.
21B3415C-996E-5A9B-9012-93B692D6CA5B,2016-03-29,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,42.24186265990302,-0.89739537,0.89739537,NEGATIVE,1,Days of supply (42.24186265990302) decreased the forecast by 0.897 units relative to the model baseline.
21B3415C-996E-5A9B-9012-93B692D6CA5B,2016-03-29,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.450561319078718,-0.49334955,0.49334955,NEGATIVE,2,The recent seven-day demand average (4.450561319078718) decreased the forecast by 0.493 units relative to the model baseline.
21B3415C-996E-5A9B-9012-93B692D6CA5B,2016-03-29,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.49010280,0.49010280,POSITIVE,3,Current stock (188.0) increased the forecast by 0.490 units relative to the model baseline.
21B3415C-996E-5A9B-9012-93B692D6CA5B,2016-03-29,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,29,-0.38778818,0.38778818,NEGATIVE,4,Day of month (29) decreased the forecast by 0.388 units relative to the model baseline.
21B3415C-996E-5A9B-9012-93B692D6CA5B,2016-03-29,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.934080600738525,0.25479516,0.25479516,POSITIVE,5,Demand fourteen days ago (5.934080600738525) increased the forecast by 0.255 units relative to the model baseline.
3C121202-21D1-5906-8BF3-657927B542D8,2016-03-30,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,days_of_supply,42.870400382697866,-0.90673298,0.90673298,NEGATIVE,1,Days of supply (42.870400382697866) decreased the forecast by 0.907 units relative to the model baseline.
3C121202-21D1-5906-8BF3-657927B542D8,2016-03-30,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.385310104915074,-0.49973327,0.49973327,NEGATIVE,2,The recent seven-day demand average (4.385310104915074) decreased the forecast by 0.500 units relative to the model baseline.
3C121202-21D1-5906-8BF3-657927B542D8,2016-03-30,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,current_stock,188.0,0.49562708,0.49562708,POSITIVE,3,Current stock (188.0) increased the forecast by 0.496 units relative to the model baseline.
3C121202-21D1-5906-8BF3-657927B542D8,2016-03-30,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,day_of_month,30,-0.39065793,0.39065793,NEGATIVE,4,Day of month (30) decreased the forecast by 0.391 units relative to the model baseline.
3C121202-21D1-5906-8BF3-657927B542D8,2016-03-30,SAMPLE_ITEM_002,SAMPLE_TX_1,XGBoost,lag_14,5.382298469543457,0.25317606,0.25317606,POSITIVE,5,Demand fourteen days ago (5.382298469543457) increased the forecast by 0.253 units relative to the model baseline.
